"gene_name","EnsemblID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SCYL2","ENSG00000136021",2137.27792130535,-0.035149558079165,0.0567300209133597,-0.619593603408797,0.535525379120308,0.792832140225651
"PRPSAP2","ENSG00000141127",1811.98137542776,0.0361734364800896,0.0583978676346647,0.619430776246653,0.535632611714561,0.792844034609108
"PDIK1L","ENSG00000175087",144.380719740155,-0.120690770420188,0.194848321178027,-0.619408828829052,0.535647066386572,0.792844034609108
"EIF2AK2","ENSG00000055332",3655.99523479776,0.03608242244958,0.0582857812130846,0.619060458633431,0.535876530940194,0.793099539586038
"CD2BP2","ENSG00000169217",3027.61131293952,-0.0350150749162937,0.0565898275857236,-0.618752104576606,0.536079678946831,0.793316045891619
"SLC25A33","ENSG00000171612",327.620934781922,0.0827855518437512,0.133865291766908,0.618424318589625,0.536295671487586,0.793487773812619
"FANCM","ENSG00000187790",673.652404979258,-0.0736495756293467,0.119096333742028,-0.618403382499394,0.536309468682124,0.793487773812619
"ARHGAP24","ENSG00000138639",255.186103629073,0.102751677834936,0.166223486061969,0.618153789631328,0.536473967848635,0.793646993895044
"ENSG00000259623","ENSG00000259623",67.6709883128896,-0.24687872137504,0.39946789278662,-0.618018934269924,0.536562857531147,0.793694337179236
"CCN5","ENSG00000064205",97.5127029145078,0.169033282839941,0.27368022922578,0.617630595085814,0.536818872026959,0.793820551406479
"ENSG00000167774","ENSG00000167774",191.343075050326,-0.149844301374542,0.242581543980865,-0.617706932339264,0.536768541471091,0.793820551406479
"SH2B1","ENSG00000178188",993.466272256986,0.0513822961155136,0.083182009228343,0.617709244969835,0.536767016748238,0.793820551406479
"BRPF3","ENSG00000096070",1096.48686959212,-0.0530004210509702,0.0858336864339964,-0.617478093425778,0.536919426283125,0.793849892912103
"B3GAT3","ENSG00000149541",1190.53620556384,0.0464939405801551,0.0753026586225153,0.617427610533973,0.536952715020999,0.793849892912103
"ZFP62","ENSG00000196670",497.85242098354,-0.075295831548787,0.121967849327389,-0.617341635226152,0.537009410070558,0.793849892912103
"HERPUD2-AS1","ENSG00000271122",359.259543394411,0.0763770075724146,0.123863636512002,0.616621711772638,0.537484270217436,0.794467691288661
"C10orf88","ENSG00000119965",522.555329913183,0.0732398849618628,0.11884927085971,0.616241769361088,0.537734964523039,0.794540778080616
"TAMM41","ENSG00000144559",377.478181014024,0.075962201893408,0.123274929203371,0.616201545474751,0.537761508559006,0.794540778080616
"ZNF700","ENSG00000196757",33.8516818266468,0.231329022403548,0.375255069436383,0.616458087431021,0.537592225935299,0.794540778080616
"NCKAP5-AS2","ENSG00000226953",86.6305602360106,-0.182776053464534,0.29657791398545,-0.616283427880274,0.537707474455967,0.794540778080616
"PSMC4","ENSG00000013275",7410.50704876746,0.025412066153952,0.0412831037276109,0.615556095821253,0.538187535457736,0.794917689467112
"ZNF764","ENSG00000169951",206.707829720853,0.0972703827124705,0.158019646429302,0.615558792279599,0.538185755317132,0.794917689467112
"C11orf98","ENSG00000278615",2299.02770535496,-0.0392931116891051,0.0638216834548831,-0.615670248135686,0.538112177275689,0.794917689467112
"KANK2","ENSG00000197256",2252.63249927759,0.0426910519395756,0.069368722945396,0.615422197885639,0.538275935552104,0.794942967716607
"ZBTB14","ENSG00000198081",403.317497919231,-0.0692819186237033,0.112588065285236,-0.615357573186652,0.538318603711762,0.794942967716607
"TPRA1","ENSG00000163870",778.706691925192,0.0555449993616162,0.0902835350146894,0.615228450598206,0.538403861387733,0.79498472579973
"GSTO2","ENSG00000065621",53.0360523168404,-0.19598144956692,0.318918626921445,-0.614518667218498,0.538872641451872,0.794985315782302
"ADNP","ENSG00000101126",3825.50936620287,0.0354563587913408,0.057665323775963,0.61486447087496,0.538644228101259,0.794985315782302
"ARMC1","ENSG00000104442",2314.07686084577,-0.0448569402472893,0.0729970438265547,-0.614503518168105,0.538882648949306,0.794985315782302
"TIMMDC1","ENSG00000113845",2525.86519144392,-0.0332664300230782,0.0541400511066277,-0.614451396759133,0.538917081183272,0.794985315782302
"NHSL3","ENSG00000162522",1376.94913645952,0.0441838500863397,0.0718589130679508,0.614869446251697,0.538640942074863,0.794985315782302
"CKB","ENSG00000166165",1473.31741580867,-0.0468667615184804,0.0762352362008674,-0.614765085727473,0.53870986990349,0.794985315782302
"CCDC43","ENSG00000180329",1793.57449998538,-0.0429474726497916,0.0698917714106452,-0.614485393387101,0.538894622343615,0.794985315782302
"LIX1L","ENSG00000271601",1121.94706078884,-0.0484454043545111,0.0787570126356854,-0.615124961361981,0.538472198641891,0.794985315782302
"ENSG00000289106","ENSG00000289106",84.8701349528244,0.147285684678137,0.239522603369199,0.614913509649492,0.538611840498643,0.794985315782302
"MCAM","ENSG00000076706",185.203718107109,-0.124464367333578,0.202634574701017,-0.614230653960325,0.539062919620674,0.795071273731581
"RBM33-DT","ENSG00000216895",138.544066705118,-0.135360513271559,0.220388415586961,-0.614190691062653,0.539089324075456,0.795071273731581
"CDH23","ENSG00000107736",55.1695062508834,-0.200970618291803,0.327547357883457,-0.613562019215889,0.539504788072862,0.795442643313003
"ZYG11A","ENSG00000203995",250.741167886586,0.0915739607205714,0.149252636748976,0.613550036469955,0.539512708545845,0.795442643313003
"TCTN1","ENSG00000204852",937.434669097615,0.0475286241061325,0.0774758575761176,0.613463672337374,0.539569796079863,0.795442643313003
"LINC00574","ENSG00000231690",30.4370233041251,-0.249876740162912,0.407217599140038,-0.613619697897638,0.53946666386663,0.795442643313003
"SYNJ2BP-COX16","ENSG00000258644",98.2042068758447,-0.189871272050107,0.309550001020291,-0.613378360278737,0.539626191152349,0.795442643313003
"RUSC1-AS1","ENSG00000225855",29.5423476236271,-0.256573720029188,0.418562451611246,-0.612987904293644,0.539884337616726,0.795667845958515
"RPAP3-DT","ENSG00000257433",33.4395973391722,0.2419937282632,0.394785792602954,0.612974764536623,0.539893025923829,0.795667845958515
"XPNPEP1","ENSG00000108039",2064.48581018757,-0.0424696464971345,0.069471055861608,-0.611328645727473,0.540982030451834,0.796248760908022
"UNC119","ENSG00000109103",914.487922069245,0.0502036696749963,0.0821501982064104,0.611120493572696,0.541119813486391,0.796248760908022
"TBC1D9","ENSG00000109436",574.837831975502,-0.0595953833549708,0.0973902319894266,-0.611923620445231,0.540588293012997,0.796248760908022
